Rainfall - (MM), Year, Statistics, Country, ISO3
88.2148, 1984, Dec Average, Honduras, HND
70.0904, 1985, Jan Average, Honduras, HND
54.8673, 1985, Feb Average, Honduras, HND
38.2327, 1985, Mar Average, Honduras, HND
68.881, 1985, Apr Average, Honduras, HND
96.3572, 1985, May Average, Honduras, HND
176.811, 1985, Jun Average, Honduras, HND
254.751, 1985, Jul Average, Honduras, HND
177.94, 1985, Aug Average, Honduras, HND
201.501, 1985, Sep Average, Honduras, HND
251.471, 1985, Oct Average, Honduras, HND
152.365, 1985, Nov Average, Honduras, HND
86.9727, 1985, Dec Average, Honduras, HND
73.8099, 1986, Jan Average, Honduras, HND
40.9796, 1986, Feb Average, Honduras, HND
41.8776, 1986, Mar Average, Honduras, HND
15.1374, 1986, Apr Average, Honduras, HND
217.807, 1986, May Average, Honduras, HND
212.399, 1986, Jun Average, Honduras, HND
182.113, 1986, Jul Average, Honduras, HND
189.683, 1986, Aug Average, Honduras, HND
225.156, 1986, Sep Average, Honduras, HND
183.077, 1986, Oct Average, Honduras, HND
131.006, 1986, Nov Average, Honduras, HND
90.0648, 1986, Dec Average, Honduras, HND
41.5731, 1987, Jan Average, Honduras, HND
9.83874, 1987, Feb Average, Honduras, HND
49.0396, 1987, Mar Average, Honduras, HND
29.8551, 1987, Apr Average, Honduras, HND
83.5509, 1987, May Average, Honduras, HND
323.329, 1987, Jun Average, Honduras, HND
293.365, 1987, Jul Average, Honduras, HND
193.828, 1987, Aug Average, Honduras, HND
242.654, 1987, Sep Average, Honduras, HND
135.395, 1987, Oct Average, Honduras, HND
83.7598, 1987, Nov Average, Honduras, HND
150.426, 1987, Dec Average, Honduras, HND
114.697, 1988, Jan Average, Honduras, HND
61.3249, 1988, Feb Average, Honduras, HND
46.8953, 1988, Mar Average, Honduras, HND
52.642, 1988, Apr Average, Honduras, HND
125.378, 1988, May Average, Honduras, HND
270.064, 1988, Jun Average, Honduras, HND
388.371, 1988, Jul Average, Honduras, HND
395.302, 1988, Aug Average, Honduras, HND
337.548, 1988, Sep Average, Honduras, HND
287.864, 1988, Oct Average, Honduras, HND
129.068, 1988, Nov Average, Honduras, HND
92.342, 1988, Dec Average, Honduras, HND
69.6175, 1989, Jan Average, Honduras, HND
41.8608, 1989, Feb Average, Honduras, HND
20.5946, 1989, Mar Average, Honduras, HND
49.2637, 1989, Apr Average, Honduras, HND
138.743, 1989, May Average, Honduras, HND
213.209, 1989, Jun Average, Honduras, HND
202.68, 1989, Jul Average, Honduras, HND
244.468, 1989, Aug Average, Honduras, HND
373.598, 1989, Sep Average, Honduras, HND
222.811, 1989, Oct Average, Honduras, HND
149.725, 1989, Nov Average, Honduras, HND
137.746, 1989, Dec Average, Honduras, HND
64.1438, 1990, Jan Average, Honduras, HND
45.8785, 1990, Feb Average, Honduras, HND
42.6147, 1990, Mar Average, Honduras, HND
70.9313, 1990, Apr Average, Honduras, HND
169.234, 1990, May Average, Honduras, HND
256.12, 1990, Jun Average, Honduras, HND
187.706, 1990, Jul Average, Honduras, HND
232.934, 1990, Aug Average, Honduras, HND
247.296, 1990, Sep Average, Honduras, HND
131.816, 1990, Oct Average, Honduras, HND
379.971, 1990, Nov Average, Honduras, HND
112.365, 1990, Dec Average, Honduras, HND
22.1106, 1961, Jan Average, Hungary, HUN
28.6089, 1961, Feb Average, Hungary, HUN
11.8505, 1961, Mar Average, Hungary, HUN
43.9331, 1961, Apr Average, Hungary, HUN
67.1989, 1961, May Average, Hungary, HUN
66.9994, 1961, Jun Average, Hungary, HUN
56.1777, 1961, Jul Average, Hungary, HUN
22.3556, 1961, Aug Average, Hungary, HUN
6.95274, 1961, Sep Average, Hungary, HUN
30.3221, 1961, Oct Average, Hungary, HUN
79.6248, 1961, Nov Average, Hungary, HUN
43.7508, 1961, Dec Average, Hungary, HUN
32.047, 1962, Jan Average, Hungary, HUN
35.9082, 1962, Feb Average, Hungary, HUN
59.823, 1962, Mar Average, Hungary, HUN
42.4431, 1962, Apr Average, Hungary, HUN
47.9791, 1962, May Average, Hungary, HUN
35.8776, 1962, Jun Average, Hungary, HUN
80.5283, 1962, Jul Average, Hungary, HUN
22.9238, 1962, Aug Average, Hungary, HUN
34.4266, 1962, Sep Average, Hungary, HUN
15.1939, 1962, Oct Average, Hungary, HUN
125.682, 1962, Nov Average, Hungary, HUN
36.0794, 1962, Dec Average, Hungary, HUN
63.386, 1963, Jan Average, Hungary, HUN
51.5108, 1963, Feb Average, Hungary, HUN
34.4546, 1963, Mar Average, Hungary, HUN
31.9713, 1963, Apr Average, Hungary, HUN
53.7158, 1963, May Average, Hungary, HUN
65.8979, 1963, Jun Average, Hungary, HUN
44.1308, 1963, Jul Average, Hungary, HUN
99.4715, 1963, Aug Average, Hungary, HUN
73.8968, 1963, Sep Average, Hungary, HUN
33.7509, 1963, Oct Average, Hungary, HUN
33.4195, 1963, Nov Average, Hungary, HUN
47.467, 1963, Dec Average, Hungary, HUN
3.26602, 1964, Jan Average, Hungary, HUN
26.8861, 1964, Feb Average, Hungary, HUN
53.2427, 1964, Mar Average, Hungary, HUN
53.993, 1964, Apr Average, Hungary, HUN
55.5189, 1964, May Average, Hungary, HUN
94.926, 1964, Jun Average, Hungary, HUN
51.802, 1964, Jul Average, Hungary, HUN
63.1688, 1964, Aug Average, Hungary, HUN
54.1714, 1964, Sep Average, Hungary, HUN
103.301, 1964, Oct Average, Hungary, HUN
33.9974, 1964, Nov Average, Hungary, HUN
67.849, 1964, Dec Average, Hungary, HUN
40.4216, 1965, Jan Average, Hungary, HUN
17.1727, 1965, Feb Average, Hungary, HUN
42.2374, 1965, Mar Average, Hungary, HUN
69.8255, 1965, Apr Average, Hungary, HUN
88.0731, 1965, May Average, Hungary, HUN
127.079, 1965, Jun Average, Hungary, HUN
104.544, 1965, Jul Average, Hungary, HUN
73.1986, 1965, Aug Average, Hungary, HUN
54.1003, 1965, Sep Average, Hungary, HUN
2.81145, 1965, Oct Average, Hungary, HUN
110.532, 1965, Nov Average, Hungary, HUN
64.4636, 1965, Dec Average, Hungary, HUN
43.132, 1966, Jan Average, Hungary, HUN
40.7794, 1966, Feb Average, Hungary, HUN
32.2744, 1966, Mar Average, Hungary, HUN
53.1541, 1966, Apr Average, Hungary, HUN
62.5504, 1966, May Average, Hungary, HUN
88.587, 1966, Jun Average, Hungary, HUN
114.867, 1966, Jul Average, Hungary, HUN
82.3709, 1966, Aug Average, Hungary, HUN
24.4577, 1966, Sep Average, Hungary, HUN
55.3321, 1966, Oct Average, Hungary, HUN
84.1162, 1966, Nov Average, Hungary, HUN
57.7559, 1966, Dec Average, Hungary, HUN
40.8398, 1967, Jan Average, Hungary, HUN
26.3776, 1967, Feb Average, Hungary, HUN
34.8683, 1967, Mar Average, Hungary, HUN
60.1696, 1967, Apr Average, Hungary, HUN
68.0811, 1967, May Average, Hungary, HUN
59.3941, 1967, Jun Average, Hungary, HUN
48.6442, 1967, Jul Average, Hungary, HUN
31.2154, 1967, Aug Average, Hungary, HUN
73.4618, 1967, Sep Average, Hungary, HUN
31.3609, 1967, Oct Average, Hungary, HUN
23.0699, 1967, Nov Average, Hungary, HUN
46.7541, 1967, Dec Average, Hungary, HUN
35.3057, 1968, Jan Average, Hungary, HUN
24.3487, 1968, Feb Average, Hungary, HUN
19.3021, 1968, Mar Average, Hungary, HUN
27.2742, 1968, Apr Average, Hungary, HUN
43.0961, 1968, May Average, Hungary, HUN
44.5065, 1968, Jun Average, Hungary, HUN
66.7004, 1968, Jul Average, Hungary, HUN
88.0282, 1968, Aug Average, Hungary, HUN
77.8555, 1968, Sep Average, Hungary, HUN
16.3147, 1968, Oct Average, Hungary, HUN
63.7646, 1968, Nov Average, Hungary, HUN
38.8276, 1968, Dec Average, Hungary, HUN
28.7562, 1969, Jan Average, Hungary, HUN
87.9642, 1969, Feb Average, Hungary, HUN
35.3155, 1969, Mar Average, Hungary, HUN
25.6128, 1969, Apr Average, Hungary, HUN
43.71, 1969, May Average, Hungary, HUN
119.382, 1969, Jun Average, Hungary, HUN
46.1043, 1969, Jul Average, Hungary, HUN
96.1714, 1969, Aug Average, Hungary, HUN
21.0535, 1969, Sep Average, Hungary, HUN
17.4514, 1969, Oct Average, Hungary, HUN
55.0153, 1969, Nov Average, Hungary, HUN
75.968, 1969, Dec Average, Hungary, HUN
45.817, 1970, Jan Average, Hungary, HUN
56.4995, 1970, Feb Average, Hungary, HUN
58.0502, 1970, Mar Average, Hungary, HUN
62.583, 1970, Apr Average, Hungary, HUN
61.6054, 1970, May Average, Hungary, HUN
87.6556, 1970, Jun Average, Hungary, HUN
78.3986, 1970, Jul Average, Hungary, HUN
91.9679, 1970, Aug Average, Hungary, HUN
24.2289, 1970, Sep Average, Hungary, HUN
28.2978, 1970, Oct Average, Hungary, HUN
45.8042, 1970, Nov Average, Hungary, HUN
51.0485, 1970, Dec Average, Hungary, HUN
35.6034, 1971, Jan Average, Hungary, HUN
16.6039, 1971, Feb Average, Hungary, HUN
29.7618, 1971, Mar Average, Hungary, HUN
32.7697, 1971, Apr Average, Hungary, HUN
58.7438, 1971, May Average, Hungary, HUN
76.2829, 1971, Jun Average, Hungary, HUN
53.7017, 1971, Jul Average, Hungary, HUN
45.5265, 1971, Aug Average, Hungary, HUN
37.4123, 1971, Sep Average, Hungary, HUN
13.1973, 1971, Oct Average, Hungary, HUN
49.0303, 1971, Nov Average, Hungary, HUN
18.3986, 1971, Dec Average, Hungary, HUN
29.0881, 1972, Jan Average, Hungary, HUN
30.0244, 1972, Feb Average, Hungary, HUN
16.5729, 1972, Mar Average, Hungary, HUN
68.4576, 1972, Apr Average, Hungary, HUN
90.1663, 1972, May Average, Hungary, HUN
63.2222, 1972, Jun Average, Hungary, HUN
110.602, 1972, Jul Average, Hungary, HUN
99.7055, 1972, Aug Average, Hungary, HUN
40.1252, 1972, Sep Average, Hungary, HUN
35.0799, 1972, Oct Average, Hungary, HUN
56.1399, 1972, Nov Average, Hungary, HUN
4.20288, 1972, Dec Average, Hungary, HUN
24.2569, 1973, Jan Average, Hungary, HUN
34.7254, 1973, Feb Average, Hungary, HUN
10.1724, 1973, Mar Average, Hungary, HUN
70.1627, 1973, Apr Average, Hungary, HUN
19.7433, 1973, May Average, Hungary, HUN
105.291, 1973, Jun Average, Hungary, HUN
66.6406, 1973, Jul Average, Hungary, HUN
28.5176, 1973, Aug Average, Hungary, HUN
36.0247, 1973, Sep Average, Hungary, HUN
34.4762, 1973, Oct Average, Hungary, HUN
33.3751, 1973, Nov Average, Hungary, HUN
35.2563, 1973, Dec Average, Hungary, HUN
37.8873, 1974, Jan Average, Hungary, HUN
34.141, 1974, Feb Average, Hungary, HUN
12.5056, 1974, Mar Average, Hungary, HUN
24.9119, 1974, Apr Average, Hungary, HUN
88.2228, 1974, May Average, Hungary, HUN
112.219, 1974, Jun Average, Hungary, HUN
52.5195, 1974, Jul Average, Hungary, HUN
84.3409, 1974, Aug Average, Hungary, HUN
53.2863, 1974, Sep Average, Hungary, HUN
141.936, 1974, Oct Average, Hungary, HUN
35.4636, 1974, Nov Average, Hungary, HUN
46.298, 1974, Dec Average, Hungary, HUN
13.1719, 1975, Jan Average, Hungary, HUN
7.15953, 1975, Feb Average, Hungary, HUN
38.7613, 1975, Mar Average, Hungary, HUN
41.4864, 1975, Apr Average, Hungary, HUN
85.0641, 1975, May Average, Hungary, HUN
108.776, 1975, Jun Average, Hungary, HUN
97.6547, 1975, Jul Average, Hungary, HUN
87.4643, 1975, Aug Average, Hungary, HUN
34.0447, 1975, Sep Average, Hungary, HUN
54.0764, 1975, Oct Average, Hungary, HUN
22.4749, 1975, Nov Average, Hungary, HUN
31.7534, 1975, Dec Average, Hungary, HUN
48.3534, 1976, Jan Average, Hungary, HUN
6.76032, 1976, Feb Average, Hungary, HUN
26.6588, 1976, Mar Average, Hungary, HUN
49.1368, 1976, Apr Average, Hungary, HUN
52.9719, 1976, May Average, Hungary, HUN
44.4394, 1976, Jun Average, Hungary, HUN
62.8239, 1976, Jul Average, Hungary, HUN
48.6625, 1976, Aug Average, Hungary, HUN
91.9297, 1976, Sep Average, Hungary, HUN
53.8156, 1976, Oct Average, Hungary, HUN
44.5082, 1976, Nov Average, Hungary, HUN
81.1802, 1976, Dec Average, Hungary, HUN
55.1719, 1977, Jan Average, Hungary, HUN
62.5081, 1977, Feb Average, Hungary, HUN
47.3343, 1977, Mar Average, Hungary, HUN
49.0648, 1977, Apr Average, Hungary, HUN
37.6017, 1977, May Average, Hungary, HUN
49.4019, 1977, Jun Average, Hungary, HUN
67.3641, 1977, Jul Average, Hungary, HUN
63.6243, 1977, Aug Average, Hungary, HUN
36.1601, 1977, Sep Average, Hungary, HUN
17.1687, 1977, Oct Average, Hungary, HUN
67.8966, 1977, Nov Average, Hungary, HUN
33.1764, 1977, Dec Average, Hungary, HUN
21.0999, 1978, Jan Average, Hungary, HUN
34.7649, 1978, Feb Average, Hungary, HUN
30.5045, 1978, Mar Average, Hungary, HUN
52.7021, 1978, Apr Average, Hungary, HUN
106.341, 1978, May Average, Hungary, HUN
75.9842, 1978, Jun Average, Hungary, HUN
77.4122, 1978, Jul Average, Hungary, HUN
54.0968, 1978, Aug Average, Hungary, HUN
42.4883, 1978, Sep Average, Hungary, HUN
19.0068, 1978, Oct Average, Hungary, HUN
19.2358, 1978, Nov Average, Hungary, HUN
42.208, 1978, Dec Average, Hungary, HUN
71.6991, 1979, Jan Average, Hungary, HUN
41.432, 1979, Feb Average, Hungary, HUN
48.4265, 1979, Mar Average, Hungary, HUN
51.9068, 1979, Apr Average, Hungary, HUN
27.1545, 1979, May Average, Hungary, HUN
94.0429, 1979, Jun Average, Hungary, HUN
66.8523, 1979, Jul Average, Hungary, HUN
64.6587, 1979, Aug Average, Hungary, HUN
23.849, 1979, Sep Average, Hungary, HUN
26.6404, 1979, Oct Average, Hungary, HUN
72.9896, 1979, Nov Average, Hungary, HUN
49.1128, 1979, Dec Average, Hungary, HUN
31.2664, 1980, Jan Average, Hungary, HUN
22.463, 1980, Feb Average, Hungary, HUN
35.7109, 1980, Mar Average, Hungary, HUN
58.0148, 1980, Apr Average, Hungary, HUN
59.5598, 1980, May Average, Hungary, HUN
89.9716, 1980, Jun Average, Hungary, HUN
78.2708, 1980, Jul Average, Hungary, HUN
53.8137, 1980, Aug Average, Hungary, HUN
35.2381, 1980, Sep Average, Hungary, HUN
75.4537, 1980, Oct Average, Hungary, HUN
108.608, 1980, Nov Average, Hungary, HUN
31.947, 1980, Dec Average, Hungary, HUN
26.501, 1981, Jan Average, Hungary, HUN
17.9635, 1981, Feb Average, Hungary, HUN
42.1399, 1981, Mar Average, Hungary, HUN
18.1679, 1981, Apr Average, Hungary, HUN
43.4394, 1981, May Average, Hungary, HUN
103.648, 1981, Jun Average, Hungary, HUN
61.5629, 1981, Jul Average, Hungary, HUN
48.8172, 1981, Aug Average, Hungary, HUN
62.0494, 1981, Sep Average, Hungary, HUN
46.445, 1981, Oct Average, Hungary, HUN
34.463, 1981, Nov Average, Hungary, HUN
95.2458, 1981, Dec Average, Hungary, HUN
39.2657, 1982, Jan Average, Hungary, HUN
9.97182, 1982, Feb Average, Hungary, HUN
34.1884, 1982, Mar Average, Hungary, HUN
30.5059, 1982, Apr Average, Hungary, HUN
44.5644, 1982, May Average, Hungary, HUN
74.8008, 1982, Jun Average, Hungary, HUN
92.5486, 1982, Jul Average, Hungary, HUN
56.4404, 1982, Aug Average, Hungary, HUN
29.1669, 1982, Sep Average, Hungary, HUN
44.0215, 1982, Oct Average, Hungary, HUN
28.0581, 1982, Nov Average, Hungary, HUN
71.6597, 1982, Dec Average, Hungary, HUN
29.0785, 1983, Jan Average, Hungary, HUN
47.3535, 1983, Feb Average, Hungary, HUN
38.0172, 1983, Mar Average, Hungary, HUN
34.25, 1983, Apr Average, Hungary, HUN
58.5819, 1983, May Average, Hungary, HUN
67.0171, 1983, Jun Average, Hungary, HUN
32.0055, 1983, Jul Average, Hungary, HUN
43.2537, 1983, Aug Average, Hungary, HUN
48.9324, 1983, Sep Average, Hungary, HUN
34.5111, 1983, Oct Average, Hungary, HUN
28.7847, 1983, Nov Average, Hungary, HUN
15.6634, 1983, Dec Average, Hungary, HUN
57.1533, 1984, Jan Average, Hungary, HUN
30.0124, 1984, Feb Average, Hungary, HUN
27.7958, 1984, Mar Average, Hungary, HUN
34.4398, 1984, Apr Average, Hungary, HUN
104.556, 1984, May Average, Hungary, HUN
60.1858, 1984, Jun Average, Hungary, HUN
38.8046, 1984, Jul Average, Hungary, HUN
58.6353, 1984, Aug Average, Hungary, HUN
84.9949, 1984, Sep Average, Hungary, HUN
42.9739, 1984, Oct Average, Hungary, HUN
47.5076, 1984, Nov Average, Hungary, HUN
29.1888, 1984, Dec Average, Hungary, HUN
22.5475, 1985, Jan Average, Hungary, HUN
32.9816, 1985, Feb Average, Hungary, HUN
47.4381, 1985, Mar Average, Hungary, HUN
39.8864, 1985, Apr Average, Hungary, HUN
88.5796, 1985, May Average, Hungary, HUN
78.3971, 1985, Jun Average, Hungary, HUN
47.4351, 1985, Jul Average, Hungary, HUN
84.8532, 1985, Aug Average, Hungary, HUN
18.1331, 1985, Sep Average, Hungary, HUN
15.0167, 1985, Oct Average, Hungary, HUN
99.3781, 1985, Nov Average, Hungary, HUN
42.5067, 1985, Dec Average, Hungary, HUN
51.8397, 1986, Jan Average, Hungary, HUN
49.0247, 1986, Feb Average, Hungary, HUN
29.7585, 1986, Mar Average, Hungary, HUN
39.2034, 1986, Apr Average, Hungary, HUN
50.1871, 1986, May Average, Hungary, HUN
74.7497, 1986, Jun Average, Hungary, HUN
43.5035, 1986, Jul Average, Hungary, HUN
69.7918, 1986, Aug Average, Hungary, HUN
9.00098, 1986, Sep Average, Hungary, HUN
31.1267, 1986, Oct Average, Hungary, HUN
13.7057, 1986, Nov Average, Hungary, HUN
36.3327, 1986, Dec Average, Hungary, HUN
65.8016, 1987, Jan Average, Hungary, HUN
26.0949, 1987, Feb Average, Hungary, HUN
51.1318, 1987, Mar Average, Hungary, HUN
60.2376, 1987, Apr Average, Hungary, HUN
111.446, 1987, May Average, Hungary, HUN
66.9825, 1987, Jun Average, Hungary, HUN
44.6561, 1987, Jul Average, Hungary, HUN
60.2384, 1987, Aug Average, Hungary, HUN
32.9308, 1987, Sep Average, Hungary, HUN
21.5991, 1987, Oct Average, Hungary, HUN
62.1138, 1987, Nov Average, Hungary, HUN
36.4002, 1987, Dec Average, Hungary, HUN
40.5191, 1988, Jan Average, Hungary, HUN
55.2539, 1988, Feb Average, Hungary, HUN
54.9796, 1988, Mar Average, Hungary, HUN
29.7279, 1988, Apr Average, Hungary, HUN
49.6012, 1988, May Average, Hungary, HUN
63.6184, 1988, Jun Average, Hungary, HUN
35.2106, 1988, Jul Average, Hungary, HUN
84.7842, 1988, Aug Average, Hungary, HUN
67.1445, 1988, Sep Average, Hungary, HUN
26.0876, 1988, Oct Average, Hungary, HUN
22.4256, 1988, Nov Average, Hungary, HUN
45.8088, 1988, Dec Average, Hungary, HUN
9.38491, 1989, Jan Average, Hungary, HUN
21.9816, 1989, Feb Average, Hungary, HUN
33.4424, 1989, Mar Average, Hungary, HUN
68.6129, 1989, Apr Average, Hungary, HUN
80.2348, 1989, May Average, Hungary, HUN
104.634, 1989, Jun Average, Hungary, HUN
60.4709, 1989, Jul Average, Hungary, HUN
102.266, 1989, Aug Average, Hungary, HUN
31.1731, 1989, Sep Average, Hungary, HUN
21.0259, 1989, Oct Average, Hungary, HUN
39.6802, 1989, Nov Average, Hungary, HUN
11.7011, 1989, Dec Average, Hungary, HUN
16.9071, 1990, Jan Average, Hungary, HUN
25.0907, 1990, Feb Average, Hungary, HUN
20.1489, 1990, Mar Average, Hungary, HUN
57.2658, 1990, Apr Average, Hungary, HUN
37.9358, 1990, May Average, Hungary, HUN
70.8481, 1990, Jun Average, Hungary, HUN
52.0676, 1990, Jul Average, Hungary, HUN
25.6557, 1990, Aug Average, Hungary, HUN
61.9573, 1990, Sep Average, Hungary, HUN
57.916, 1990, Oct Average, Hungary, HUN
53.2563, 1990, Nov Average, Hungary, HUN
46.9201, 1990, Dec Average, Hungary, HUN
104.13, 1961, Jan Average, Iceland, ISL
107.975, 1961, Feb Average, Iceland, ISL
110.545, 1961, Mar Average, Iceland, ISL
57.0961, 1961, Apr Average, Iceland, ISL
52.1455, 1961, May Average, Iceland, ISL
87.6868, 1961, Jun Average, Iceland, ISL
52.1022, 1961, Jul Average, Iceland, ISL
91.8018, 1961, Aug Average, Iceland, ISL
125.798, 1961, Sep Average, Iceland, ISL
137.633, 1961, Oct Average, Iceland, ISL
139.289, 1961, Nov Average, Iceland, ISL
83.9168, 1961, Dec Average, Iceland, ISL
118.891, 1962, Jan Average, Iceland, ISL
85.6047, 1962, Feb Average, Iceland, ISL
25.4592, 1962, Mar Average, Iceland, ISL
71.1279, 1962, Apr Average, Iceland, ISL
34.5781, 1962, May Average, Iceland, ISL
95.8057, 1962, Jun Average, Iceland, ISL
54.5336, 1962, Jul Average, Iceland, ISL
63.927, 1962, Aug Average, Iceland, ISL
88.2152, 1962, Sep Average, Iceland, ISL
123.607, 1962, Oct Average, Iceland, ISL
61.0844, 1962, Nov Average, Iceland, ISL
122.572, 1962, Dec Average, Iceland, ISL
36.0816, 1963, Jan Average, Iceland, ISL
59.6493, 1963, Feb Average, Iceland, ISL
75.1327, 1963, Mar Average, Iceland, ISL
82.7033, 1963, Apr Average, Iceland, ISL
94.3909, 1963, May Average, Iceland, ISL
55.6173, 1963, Jun Average, Iceland, ISL
78.1638, 1963, Jul Average, Iceland, ISL
26.2768, 1963, Aug Average, Iceland, ISL
111.424, 1963, Sep Average, Iceland, ISL
117.153, 1963, Oct Average, Iceland, ISL
91.1968, 1963, Nov Average, Iceland, ISL
69.9348, 1963, Dec Average, Iceland, ISL
113.706, 1964, Jan Average, Iceland, ISL
55.1463, 1964, Feb Average, Iceland, ISL
87.6227, 1964, Mar Average, Iceland, ISL
58.4208, 1964, Apr Average, Iceland, ISL
71.4472, 1964, May Average, Iceland, ISL
56.969, 1964, Jun Average, Iceland, ISL
87.2027, 1964, Jul Average, Iceland, ISL
67.4567, 1964, Aug Average, Iceland, ISL
58.9997, 1964, Sep Average, Iceland, ISL
127.7, 1964, Oct Average, Iceland, ISL
105.338, 1964, Nov Average, Iceland, ISL
84.1974, 1964, Dec Average, Iceland, ISL
92.5544, 1965, Jan Average, Iceland, ISL
44.7475, 1965, Feb Average, Iceland, ISL
27.0851, 1965, Mar Average, Iceland, ISL
53.8405, 1965, Apr Average, Iceland, ISL
27.4379, 1965, May Average, Iceland, ISL
52.4157, 1965, Jun Average, Iceland, ISL
43.0577, 1965, Jul Average, Iceland, ISL
76.2366, 1965, Aug Average, Iceland, ISL
69.2702, 1965, Sep Average, Iceland, ISL
160.091, 1965, Oct Average, Iceland, ISL
57.1281, 1965, Nov Average, Iceland, ISL
51.2697, 1965, Dec Average, Iceland, ISL
72.1407, 1966, Jan Average, Iceland, ISL
31.8385, 1966, Feb Average, Iceland, ISL
94.0228, 1966, Mar Average, Iceland, ISL
46.0626, 1966, Apr Average, Iceland, ISL
71.0375, 1966, May Average, Iceland, ISL
77.7958, 1966, Jun Average, Iceland, ISL
77.1099, 1966, Jul Average, Iceland, ISL
79.3922, 1966, Aug Average, Iceland, ISL
62.7878, 1966, Sep Average, Iceland, ISL
50.8456, 1966, Oct Average, Iceland, ISL
119.873, 1966, Nov Average, Iceland, ISL
95.3943, 1966, Dec Average, Iceland, ISL
89.6339, 1967, Jan Average, Iceland, ISL
82.8882, 1967, Feb Average, Iceland, ISL
83.4328, 1967, Mar Average, Iceland, ISL
68.8957, 1967, Apr Average, Iceland, ISL
36.3993, 1967, May Average, Iceland, ISL
80.8561, 1967, Jun Average, Iceland, ISL
76.6542, 1967, Jul Average, Iceland, ISL
69.5457, 1967, Aug Average, Iceland, ISL
77.4385, 1967, Sep Average, Iceland, ISL
93.8239, 1967, Oct Average, Iceland, ISL
81.0282, 1967, Nov Average, Iceland, ISL
147.398, 1967, Dec Average, Iceland, ISL
100.092, 1968, Jan Average, Iceland, ISL
96.0846, 1968, Feb Average, Iceland, ISL
79.96, 1968, Mar Average, Iceland, ISL
55.8188, 1968, Apr Average, Iceland, ISL
25.5492, 1968, May Average, Iceland, ISL
81.6898, 1968, Jun Average, Iceland, ISL
41.442, 1968, Jul Average, Iceland, ISL
103.14, 1968, Aug Average, Iceland, ISL
76.6784, 1968, Sep Average, Iceland, ISL
59.6204, 1968, Oct Average, Iceland, ISL
134.359, 1968, Nov Average, Iceland, ISL
75.0842, 1968, Dec Average, Iceland, ISL
80.2316, 1969, Jan Average, Iceland, ISL
69.8116, 1969, Feb Average, Iceland, ISL
86.2202, 1969, Mar Average, Iceland, ISL
68.2395, 1969, Apr Average, Iceland, ISL
18.9265, 1969, May Average, Iceland, ISL
90.861, 1969, Jun Average, Iceland, ISL
104.135, 1969, Jul Average, Iceland, ISL
112.576, 1969, Aug Average, Iceland, ISL
101.243, 1969, Sep Average, Iceland, ISL
141.831, 1969, Oct Average, Iceland, ISL
55.2797, 1969, Nov Average, Iceland, ISL
92.7503, 1969, Dec Average, Iceland, ISL
104.783, 1970, Jan Average, Iceland, ISL
63.869, 1970, Feb Average, Iceland, ISL
97.3589, 1970, Mar Average, Iceland, ISL
43.9988, 1970, Apr Average, Iceland, ISL
88.432, 1970, May Average, Iceland, ISL
48.5746, 1970, Jun Average, Iceland, ISL
77.3542, 1970, Jul Average, Iceland, ISL
101.886, 1970, Aug Average, Iceland, ISL
104.378, 1970, Sep Average, Iceland, ISL
122.758, 1970, Oct Average, Iceland, ISL
70.7016, 1970, Nov Average, Iceland, ISL
112.435, 1970, Dec Average, Iceland, ISL
63.6758, 1971, Jan Average, Iceland, ISL
100.896, 1971, Feb Average, Iceland, ISL
88.0732, 1971, Mar Average, Iceland, ISL
73.6461, 1971, Apr Average, Iceland, ISL
82.4567, 1971, May Average, Iceland, ISL
25.0372, 1971, Jun Average, Iceland, ISL
82.3497, 1971, Jul Average, Iceland, ISL
78.0683, 1971, Aug Average, Iceland, ISL
129.376, 1971, Sep Average, Iceland, ISL
116.096, 1971, Oct Average, Iceland, ISL
97.9487, 1971, Nov Average, Iceland, ISL
125.127, 1971, Dec Average, Iceland, ISL
107.863, 1972, Jan Average, Iceland, ISL
94.2707, 1972, Feb Average, Iceland, ISL
120.888, 1972, Mar Average, Iceland, ISL
70.388, 1972, Apr Average, Iceland, ISL
67.1534, 1972, May Average, Iceland, ISL
110.722, 1972, Jun Average, Iceland, ISL
94.3525, 1972, Jul Average, Iceland, ISL
95.1915, 1972, Aug Average, Iceland, ISL
96.6914, 1972, Sep Average, Iceland, ISL
133.361, 1972, Oct Average, Iceland, ISL
108.213, 1972, Nov Average, Iceland, ISL
138.174, 1972, Dec Average, Iceland, ISL
127.02, 1973, Jan Average, Iceland, ISL
117.376, 1973, Feb Average, Iceland, ISL
98.277, 1973, Mar Average, Iceland, ISL
56.3619, 1973, Apr Average, Iceland, ISL
51.8523, 1973, May Average, Iceland, ISL
76.3193, 1973, Jun Average, Iceland, ISL
45.0048, 1973, Jul Average, Iceland, ISL
111.388, 1973, Aug Average, Iceland, ISL
92.5779, 1973, Sep Average, Iceland, ISL
128.401, 1973, Oct Average, Iceland, ISL
103.798, 1973, Nov Average, Iceland, ISL
85.3881, 1973, Dec Average, Iceland, ISL
123.077, 1974, Jan Average, Iceland, ISL
125.993, 1974, Feb Average, Iceland, ISL
98.8395, 1974, Mar Average, Iceland, ISL
89.4875, 1974, Apr Average, Iceland, ISL
56.3931, 1974, May Average, Iceland, ISL
112.016, 1974, Jun Average, Iceland, ISL
