Rainfall - (MM), Year, Statistics, Country, ISO3
191.143, 1940, Aug Average, Suriname, SUR
64.4231, 1940, Sep Average, Suriname, SUR
63.372, 1940, Oct Average, Suriname, SUR
64.676, 1940, Nov Average, Suriname, SUR
218.324, 1940, Dec Average, Suriname, SUR
287.009, 1941, Jan Average, Suriname, SUR
56.064, 1941, Feb Average, Suriname, SUR
128.887, 1941, Mar Average, Suriname, SUR
207.347, 1941, Apr Average, Suriname, SUR
425.545, 1941, May Average, Suriname, SUR
401.367, 1941, Jun Average, Suriname, SUR
239.444, 1941, Jul Average, Suriname, SUR
190.144, 1941, Aug Average, Suriname, SUR
72.6248, 1941, Sep Average, Suriname, SUR
114.637, 1941, Oct Average, Suriname, SUR
61.2075, 1941, Nov Average, Suriname, SUR
215.825, 1941, Dec Average, Suriname, SUR
69.0824, 1942, Jan Average, Suriname, SUR
136.572, 1942, Feb Average, Suriname, SUR
90.7219, 1942, Mar Average, Suriname, SUR
359.933, 1942, Apr Average, Suriname, SUR
429.384, 1942, May Average, Suriname, SUR
373.267, 1942, Jun Average, Suriname, SUR
297.652, 1942, Jul Average, Suriname, SUR
147.775, 1942, Aug Average, Suriname, SUR
77.6497, 1942, Sep Average, Suriname, SUR
46.0243, 1942, Oct Average, Suriname, SUR
30.9846, 1942, Nov Average, Suriname, SUR
229.554, 1942, Dec Average, Suriname, SUR
295.833, 1943, Jan Average, Suriname, SUR
266.83, 1943, Feb Average, Suriname, SUR
557.252, 1943, Mar Average, Suriname, SUR
236.48, 1943, Apr Average, Suriname, SUR
353.239, 1943, May Average, Suriname, SUR
275.297, 1943, Jun Average, Suriname, SUR
248.503, 1943, Jul Average, Suriname, SUR
125.351, 1943, Aug Average, Suriname, SUR
31.9531, 1943, Sep Average, Suriname, SUR
33.9016, 1943, Oct Average, Suriname, SUR
120.963, 1943, Nov Average, Suriname, SUR
198.473, 1943, Dec Average, Suriname, SUR
137.416, 1944, Jan Average, Suriname, SUR
220.699, 1944, Feb Average, Suriname, SUR
333.212, 1944, Mar Average, Suriname, SUR
245.59, 1944, Apr Average, Suriname, SUR
312.383, 1944, May Average, Suriname, SUR
375.087, 1944, Jun Average, Suriname, SUR
305.403, 1944, Jul Average, Suriname, SUR
106.832, 1944, Aug Average, Suriname, SUR
113.157, 1944, Sep Average, Suriname, SUR
15.2137, 1944, Oct Average, Suriname, SUR
61.3656, 1944, Nov Average, Suriname, SUR
119.322, 1944, Dec Average, Suriname, SUR
254.213, 1945, Jan Average, Suriname, SUR
289.165, 1945, Feb Average, Suriname, SUR
222.256, 1945, Mar Average, Suriname, SUR
178.734, 1945, Apr Average, Suriname, SUR
452.284, 1945, May Average, Suriname, SUR
480.927, 1945, Jun Average, Suriname, SUR
226.318, 1945, Jul Average, Suriname, SUR
180.857, 1945, Aug Average, Suriname, SUR
30.5718, 1945, Sep Average, Suriname, SUR
42.1367, 1945, Oct Average, Suriname, SUR
83.5013, 1945, Nov Average, Suriname, SUR
156.704, 1945, Dec Average, Suriname, SUR
142.215, 1946, Jan Average, Suriname, SUR
186.679, 1946, Feb Average, Suriname, SUR
167.58, 1946, Mar Average, Suriname, SUR
389.935, 1946, Apr Average, Suriname, SUR
637.942, 1946, May Average, Suriname, SUR
205.369, 1946, Jun Average, Suriname, SUR
280.422, 1946, Jul Average, Suriname, SUR
188.117, 1946, Aug Average, Suriname, SUR
52.886, 1946, Sep Average, Suriname, SUR
63.1456, 1946, Oct Average, Suriname, SUR
71.3199, 1946, Nov Average, Suriname, SUR
92.164, 1946, Dec Average, Suriname, SUR
220.799, 1947, Jan Average, Suriname, SUR
37.6135, 1947, Feb Average, Suriname, SUR
18.25, 1947, Mar Average, Suriname, SUR
101.571, 1947, Apr Average, Suriname, SUR
386.862, 1947, May Average, Suriname, SUR
358.122, 1947, Jun Average, Suriname, SUR
291.478, 1947, Jul Average, Suriname, SUR
78.5835, 1947, Aug Average, Suriname, SUR
93.0152, 1947, Sep Average, Suriname, SUR
114.388, 1947, Oct Average, Suriname, SUR
101.579, 1947, Nov Average, Suriname, SUR
121.516, 1947, Dec Average, Suriname, SUR
202.611, 1948, Jan Average, Suriname, SUR
196.747, 1948, Feb Average, Suriname, SUR
447.902, 1948, Mar Average, Suriname, SUR
586.614, 1948, Apr Average, Suriname, SUR
465.833, 1948, May Average, Suriname, SUR
320.45, 1948, Jun Average, Suriname, SUR
204.048, 1948, Jul Average, Suriname, SUR
107.868, 1948, Aug Average, Suriname, SUR
83.607, 1948, Sep Average, Suriname, SUR
53.872, 1948, Oct Average, Suriname, SUR
95.7108, 1948, Nov Average, Suriname, SUR
191.232, 1948, Dec Average, Suriname, SUR
390.231, 1949, Jan Average, Suriname, SUR
311.192, 1949, Feb Average, Suriname, SUR
343.201, 1949, Mar Average, Suriname, SUR
432.218, 1949, Apr Average, Suriname, SUR
446.206, 1949, May Average, Suriname, SUR
203.101, 1949, Jun Average, Suriname, SUR
248.617, 1949, Jul Average, Suriname, SUR
237.286, 1949, Aug Average, Suriname, SUR
105.424, 1949, Sep Average, Suriname, SUR
67.6017, 1949, Oct Average, Suriname, SUR
125.901, 1949, Nov Average, Suriname, SUR
263.065, 1949, Dec Average, Suriname, SUR
375.587, 1950, Jan Average, Suriname, SUR
121.347, 1950, Feb Average, Suriname, SUR
102.222, 1950, Mar Average, Suriname, SUR
168.464, 1950, Apr Average, Suriname, SUR
453.654, 1950, May Average, Suriname, SUR
362.868, 1950, Jun Average, Suriname, SUR
253.214, 1950, Jul Average, Suriname, SUR
237.554, 1950, Aug Average, Suriname, SUR
32.3596, 1950, Sep Average, Suriname, SUR
31.1721, 1950, Oct Average, Suriname, SUR
104.898, 1950, Nov Average, Suriname, SUR
138.423, 1950, Dec Average, Suriname, SUR
325.548, 1951, Jan Average, Suriname, SUR
327.883, 1951, Feb Average, Suriname, SUR
248.282, 1951, Mar Average, Suriname, SUR
224.462, 1951, Apr Average, Suriname, SUR
420.51, 1951, May Average, Suriname, SUR
387.13, 1951, Jun Average, Suriname, SUR
268.555, 1951, Jul Average, Suriname, SUR
156.455, 1951, Aug Average, Suriname, SUR
82.9523, 1951, Sep Average, Suriname, SUR
91.7008, 1951, Oct Average, Suriname, SUR
14.1959, 1951, Nov Average, Suriname, SUR
128.612, 1951, Dec Average, Suriname, SUR
196.266, 1952, Jan Average, Suriname, SUR
155.178, 1952, Feb Average, Suriname, SUR
41.2011, 1952, Mar Average, Suriname, SUR
133.169, 1952, Apr Average, Suriname, SUR
436.518, 1952, May Average, Suriname, SUR
375.604, 1952, Jun Average, Suriname, SUR
278.954, 1952, Jul Average, Suriname, SUR
188.237, 1952, Aug Average, Suriname, SUR
85.5963, 1952, Sep Average, Suriname, SUR
34.3861, 1952, Oct Average, Suriname, SUR
115.712, 1952, Nov Average, Suriname, SUR
172.603, 1952, Dec Average, Suriname, SUR
331.683, 1953, Jan Average, Suriname, SUR
357.644, 1953, Feb Average, Suriname, SUR
519.212, 1953, Mar Average, Suriname, SUR
274.25, 1953, Apr Average, Suriname, SUR
460.541, 1953, May Average, Suriname, SUR
228.287, 1953, Jun Average, Suriname, SUR
174.642, 1953, Jul Average, Suriname, SUR
111.402, 1953, Aug Average, Suriname, SUR
88.6241, 1953, Sep Average, Suriname, SUR
13.7718, 1953, Oct Average, Suriname, SUR
54.3252, 1953, Nov Average, Suriname, SUR
141.788, 1953, Dec Average, Suriname, SUR
300.837, 1954, Jan Average, Suriname, SUR
202.1, 1954, Feb Average, Suriname, SUR
201.116, 1954, Mar Average, Suriname, SUR
626.836, 1954, Apr Average, Suriname, SUR
412.3, 1954, May Average, Suriname, SUR
293.681, 1954, Jun Average, Suriname, SUR
281.898, 1954, Jul Average, Suriname, SUR
245.452, 1954, Aug Average, Suriname, SUR
58.8401, 1954, Sep Average, Suriname, SUR
69.1304, 1954, Oct Average, Suriname, SUR
139.556, 1954, Nov Average, Suriname, SUR
211.277, 1954, Dec Average, Suriname, SUR
158.632, 1955, Jan Average, Suriname, SUR
214.655, 1955, Feb Average, Suriname, SUR
455.063, 1955, Mar Average, Suriname, SUR
319.167, 1955, Apr Average, Suriname, SUR
443.142, 1955, May Average, Suriname, SUR
220.235, 1955, Jun Average, Suriname, SUR
329.613, 1955, Jul Average, Suriname, SUR
132.927, 1955, Aug Average, Suriname, SUR
89.2822, 1955, Sep Average, Suriname, SUR
52.5827, 1955, Oct Average, Suriname, SUR
70.2863, 1955, Nov Average, Suriname, SUR
242.314, 1955, Dec Average, Suriname, SUR
243.613, 1956, Jan Average, Suriname, SUR
187.034, 1956, Feb Average, Suriname, SUR
412.172, 1956, Mar Average, Suriname, SUR
275.499, 1956, Apr Average, Suriname, SUR
489.636, 1956, May Average, Suriname, SUR
327.623, 1956, Jun Average, Suriname, SUR
242.713, 1956, Jul Average, Suriname, SUR
172.774, 1956, Aug Average, Suriname, SUR
111.307, 1956, Sep Average, Suriname, SUR
67.5007, 1956, Oct Average, Suriname, SUR
88.227, 1956, Nov Average, Suriname, SUR
246.521, 1956, Dec Average, Suriname, SUR
160.061, 1957, Jan Average, Suriname, SUR
163.042, 1957, Feb Average, Suriname, SUR
93.6858, 1957, Mar Average, Suriname, SUR
123.722, 1957, Apr Average, Suriname, SUR
287.848, 1957, May Average, Suriname, SUR
277.138, 1957, Jun Average, Suriname, SUR
194.891, 1957, Jul Average, Suriname, SUR
74.3959, 1957, Aug Average, Suriname, SUR
16.0985, 1957, Sep Average, Suriname, SUR
27.5145, 1957, Oct Average, Suriname, SUR
54.1618, 1957, Nov Average, Suriname, SUR
159.449, 1957, Dec Average, Suriname, SUR
128.062, 1958, Jan Average, Suriname, SUR
152.599, 1958, Feb Average, Suriname, SUR
239.984, 1958, Mar Average, Suriname, SUR
617.346, 1958, Apr Average, Suriname, SUR
376.937, 1958, May Average, Suriname, SUR
268.4, 1958, Jun Average, Suriname, SUR
133.457, 1958, Jul Average, Suriname, SUR
134.075, 1958, Aug Average, Suriname, SUR
38.1893, 1958, Sep Average, Suriname, SUR
62.9799, 1958, Oct Average, Suriname, SUR
18.8862, 1958, Nov Average, Suriname, SUR
85.6444, 1958, Dec Average, Suriname, SUR
106.141, 1959, Jan Average, Suriname, SUR
102.105, 1959, Feb Average, Suriname, SUR
140.007, 1959, Mar Average, Suriname, SUR
307.384, 1959, Apr Average, Suriname, SUR
264.888, 1959, May Average, Suriname, SUR
327.081, 1959, Jun Average, Suriname, SUR
328.787, 1959, Jul Average, Suriname, SUR
149.392, 1959, Aug Average, Suriname, SUR
55.8054, 1959, Sep Average, Suriname, SUR
58.5316, 1959, Oct Average, Suriname, SUR
109.729, 1959, Nov Average, Suriname, SUR
122.705, 1959, Dec Average, Suriname, SUR
130.062, 1960, Jan Average, Suriname, SUR
363.958, 1960, Feb Average, Suriname, SUR
25.9679, 1960, Mar Average, Suriname, SUR
351.014, 1960, Apr Average, Suriname, SUR
434.9, 1960, May Average, Suriname, SUR
315.408, 1960, Jun Average, Suriname, SUR
264.502, 1960, Jul Average, Suriname, SUR
163.522, 1960, Aug Average, Suriname, SUR
43.6984, 1960, Sep Average, Suriname, SUR
35.5302, 1960, Oct Average, Suriname, SUR
106.297, 1960, Nov Average, Suriname, SUR
129.251, 1960, Dec Average, Suriname, SUR
110.117, 1931, Jan Average, Swaziland, SWZ
87.0778, 1931, Feb Average, Swaziland, SWZ
63.8462, 1931, Mar Average, Swaziland, SWZ
45.8217, 1931, Apr Average, Swaziland, SWZ
0.50568, 1931, May Average, Swaziland, SWZ
7.01013, 1931, Jun Average, Swaziland, SWZ
51.8635, 1931, Jul Average, Swaziland, SWZ
0.37597, 1931, Aug Average, Swaziland, SWZ
6.89333, 1931, Sep Average, Swaziland, SWZ
49.8635, 1931, Oct Average, Swaziland, SWZ
76.2605, 1931, Nov Average, Swaziland, SWZ
103.843, 1931, Dec Average, Swaziland, SWZ
77.3447, 1932, Jan Average, Swaziland, SWZ
104.973, 1932, Feb Average, Swaziland, SWZ
110.426, 1932, Mar Average, Swaziland, SWZ
56.1126, 1932, Apr Average, Swaziland, SWZ
58.1907, 1932, May Average, Swaziland, SWZ
23.9981, 1932, Jun Average, Swaziland, SWZ
0.75397, 1932, Jul Average, Swaziland, SWZ
1.7858, 1932, Aug Average, Swaziland, SWZ
22.8773, 1932, Sep Average, Swaziland, SWZ
43.8792, 1932, Oct Average, Swaziland, SWZ
93.7777, 1932, Nov Average, Swaziland, SWZ
176.612, 1932, Dec Average, Swaziland, SWZ
125.114, 1933, Jan Average, Swaziland, SWZ
79.0406, 1933, Feb Average, Swaziland, SWZ
82.5796, 1933, Mar Average, Swaziland, SWZ
23.6472, 1933, Apr Average, Swaziland, SWZ
2.39889, 1933, May Average, Swaziland, SWZ
8.01732, 1933, Jun Average, Swaziland, SWZ
28.9492, 1933, Jul Average, Swaziland, SWZ
6.54573, 1933, Aug Average, Swaziland, SWZ
12.7967, 1933, Sep Average, Swaziland, SWZ
53.1998, 1933, Oct Average, Swaziland, SWZ
172.985, 1933, Nov Average, Swaziland, SWZ
138.543, 1933, Dec Average, Swaziland, SWZ
161.706, 1934, Jan Average, Swaziland, SWZ
63.6527, 1934, Feb Average, Swaziland, SWZ
124.153, 1934, Mar Average, Swaziland, SWZ
57.6788, 1934, Apr Average, Swaziland, SWZ
18.3868, 1934, May Average, Swaziland, SWZ
23.3908, 1934, Jun Average, Swaziland, SWZ
34.9955, 1934, Jul Average, Swaziland, SWZ
36.2207, 1934, Aug Average, Swaziland, SWZ
27.6954, 1934, Sep Average, Swaziland, SWZ
35.0446, 1934, Oct Average, Swaziland, SWZ
93.9528, 1934, Nov Average, Swaziland, SWZ
192.602, 1934, Dec Average, Swaziland, SWZ
104.003, 1935, Jan Average, Swaziland, SWZ
67.6424, 1935, Feb Average, Swaziland, SWZ
56.3511, 1935, Mar Average, Swaziland, SWZ
18.4079, 1935, Apr Average, Swaziland, SWZ
35.7485, 1935, May Average, Swaziland, SWZ
26.8306, 1935, Jun Average, Swaziland, SWZ
10.1974, 1935, Jul Average, Swaziland, SWZ
5.569, 1935, Aug Average, Swaziland, SWZ
18.9048, 1935, Sep Average, Swaziland, SWZ
35.9806, 1935, Oct Average, Swaziland, SWZ
34.2848, 1935, Nov Average, Swaziland, SWZ
90.3177, 1935, Dec Average, Swaziland, SWZ
250.891, 1936, Jan Average, Swaziland, SWZ
80.3136, 1936, Feb Average, Swaziland, SWZ
152.346, 1936, Mar Average, Swaziland, SWZ
41.0006, 1936, Apr Average, Swaziland, SWZ
73.1356, 1936, May Average, Swaziland, SWZ
4.64231, 1936, Jun Average, Swaziland, SWZ
12.8087, 1936, Jul Average, Swaziland, SWZ
1.43861, 1936, Aug Average, Swaziland, SWZ
52.6593, 1936, Sep Average, Swaziland, SWZ
88.0506, 1936, Oct Average, Swaziland, SWZ
232.114, 1936, Nov Average, Swaziland, SWZ
62.5589, 1936, Dec Average, Swaziland, SWZ
222.418, 1937, Jan Average, Swaziland, SWZ
277.952, 1937, Feb Average, Swaziland, SWZ
80.2067, 1937, Mar Average, Swaziland, SWZ
40.7533, 1937, Apr Average, Swaziland, SWZ
8.87766, 1937, May Average, Swaziland, SWZ
5.976, 1937, Jun Average, Swaziland, SWZ
6.22311, 1937, Jul Average, Swaziland, SWZ
4.40259, 1937, Aug Average, Swaziland, SWZ
65.7556, 1937, Sep Average, Swaziland, SWZ
46.9196, 1937, Oct Average, Swaziland, SWZ
52.5737, 1937, Nov Average, Swaziland, SWZ
166.286, 1937, Dec Average, Swaziland, SWZ
138.08, 1938, Jan Average, Swaziland, SWZ
97.886, 1938, Feb Average, Swaziland, SWZ
53.5588, 1938, Mar Average, Swaziland, SWZ
143.168, 1938, Apr Average, Swaziland, SWZ
6.91744, 1938, May Average, Swaziland, SWZ
37.1546, 1938, Jun Average, Swaziland, SWZ
19.118, 1938, Jul Average, Swaziland, SWZ
10.3902, 1938, Aug Average, Swaziland, SWZ
54.8234, 1938, Sep Average, Swaziland, SWZ
81.3587, 1938, Oct Average, Swaziland, SWZ
62.2463, 1938, Nov Average, Swaziland, SWZ
223, 1938, Dec Average, Swaziland, SWZ
151.718, 1939, Jan Average, Swaziland, SWZ
294.748, 1939, Feb Average, Swaziland, SWZ
131.262, 1939, Mar Average, Swaziland, SWZ
24.4064, 1939, Apr Average, Swaziland, SWZ
18.787, 1939, May Average, Swaziland, SWZ
10.4354, 1939, Jun Average, Swaziland, SWZ
50.9811, 1939, Jul Average, Swaziland, SWZ
7.39793, 1939, Aug Average, Swaziland, SWZ
72.8863, 1939, Sep Average, Swaziland, SWZ
58.4017, 1939, Oct Average, Swaziland, SWZ
212.018, 1939, Nov Average, Swaziland, SWZ
109.936, 1939, Dec Average, Swaziland, SWZ
149.952, 1940, Jan Average, Swaziland, SWZ
58.1933, 1940, Feb Average, Swaziland, SWZ
145.974, 1940, Mar Average, Swaziland, SWZ
61.3354, 1940, Apr Average, Swaziland, SWZ
51.7184, 1940, May Average, Swaziland, SWZ
77.3892, 1940, Jun Average, Swaziland, SWZ
0.90596, 1940, Jul Average, Swaziland, SWZ
4.59585, 1940, Aug Average, Swaziland, SWZ
53.7121, 1940, Sep Average, Swaziland, SWZ
64.5288, 1940, Oct Average, Swaziland, SWZ
152.815, 1940, Nov Average, Swaziland, SWZ
128.055, 1940, Dec Average, Swaziland, SWZ
107.998, 1941, Jan Average, Swaziland, SWZ
52.5766, 1941, Feb Average, Swaziland, SWZ
71.437, 1941, Mar Average, Swaziland, SWZ
79.3886, 1941, Apr Average, Swaziland, SWZ
0.4271, 1941, May Average, Swaziland, SWZ
0.99673, 1941, Jun Average, Swaziland, SWZ
20.3526, 1941, Jul Average, Swaziland, SWZ
5.42078, 1941, Aug Average, Swaziland, SWZ
26.0847, 1941, Sep Average, Swaziland, SWZ
34.4219, 1941, Oct Average, Swaziland, SWZ
80.5112, 1941, Nov Average, Swaziland, SWZ
133.933, 1941, Dec Average, Swaziland, SWZ
186.652, 1942, Jan Average, Swaziland, SWZ
57.2052, 1942, Feb Average, Swaziland, SWZ
143.965, 1942, Mar Average, Swaziland, SWZ
14.99, 1942, Apr Average, Swaziland, SWZ
63.1006, 1942, May Average, Swaziland, SWZ
45.3571, 1942, Jun Average, Swaziland, SWZ
2.60277, 1942, Jul Average, Swaziland, SWZ
25.1266, 1942, Aug Average, Swaziland, SWZ
61.3785, 1942, Sep Average, Swaziland, SWZ
65.8139, 1942, Oct Average, Swaziland, SWZ
197.824, 1942, Nov Average, Swaziland, SWZ
129.631, 1942, Dec Average, Swaziland, SWZ
83.271, 1943, Jan Average, Swaziland, SWZ
72.4153, 1943, Feb Average, Swaziland, SWZ
128.563, 1943, Mar Average, Swaziland, SWZ
161.105, 1943, Apr Average, Swaziland, SWZ
35.5253, 1943, May Average, Swaziland, SWZ
2.32782, 1943, Jun Average, Swaziland, SWZ
70.4784, 1943, Jul Average, Swaziland, SWZ
77.1505, 1943, Aug Average, Swaziland, SWZ
47.7559, 1943, Sep Average, Swaziland, SWZ
109.622, 1943, Oct Average, Swaziland, SWZ
115.932, 1943, Nov Average, Swaziland, SWZ
90.6457, 1943, Dec Average, Swaziland, SWZ
170.014, 1944, Jan Average, Swaziland, SWZ
223.559, 1944, Feb Average, Swaziland, SWZ
63.1565, 1944, Mar Average, Swaziland, SWZ
26.8692, 1944, Apr Average, Swaziland, SWZ
9.27131, 1944, May Average, Swaziland, SWZ
47.2159, 1944, Jun Average, Swaziland, SWZ
0.87609, 1944, Jul Average, Swaziland, SWZ
5.30294, 1944, Aug Average, Swaziland, SWZ
49.1424, 1944, Sep Average, Swaziland, SWZ
77.6698, 1944, Oct Average, Swaziland, SWZ
80.4247, 1944, Nov Average, Swaziland, SWZ
75.1503, 1944, Dec Average, Swaziland, SWZ
139.594, 1945, Jan Average, Swaziland, SWZ
90.9384, 1945, Feb Average, Swaziland, SWZ
152.955, 1945, Mar Average, Swaziland, SWZ
31.3701, 1945, Apr Average, Swaziland, SWZ
10.9434, 1945, May Average, Swaziland, SWZ
0.37625, 1945, Jun Average, Swaziland, SWZ
0.96113, 1945, Jul Average, Swaziland, SWZ
1.55778, 1945, Aug Average, Swaziland, SWZ
10.3456, 1945, Sep Average, Swaziland, SWZ
60.5235, 1945, Oct Average, Swaziland, SWZ
38.2977, 1945, Nov Average, Swaziland, SWZ
63.2719, 1945, Dec Average, Swaziland, SWZ
315.175, 1946, Jan Average, Swaziland, SWZ
177.622, 1946, Feb Average, Swaziland, SWZ
81.0166, 1946, Mar Average, Swaziland, SWZ
23.2281, 1946, Apr Average, Swaziland, SWZ
10.1107, 1946, May Average, Swaziland, SWZ
0.96645, 1946, Jun Average, Swaziland, SWZ
0.09527, 1946, Jul Average, Swaziland, SWZ
1.92612, 1946, Aug Average, Swaziland, SWZ
17.0772, 1946, Sep Average, Swaziland, SWZ
47.7413, 1946, Oct Average, Swaziland, SWZ
102.767, 1946, Nov Average, Swaziland, SWZ
106.743, 1946, Dec Average, Swaziland, SWZ
158.049, 1947, Jan Average, Swaziland, SWZ
95.8996, 1947, Feb Average, Swaziland, SWZ
94.3555, 1947, Mar Average, Swaziland, SWZ
67.2637, 1947, Apr Average, Swaziland, SWZ
7.54595, 1947, May Average, Swaziland, SWZ
15.0147, 1947, Jun Average, Swaziland, SWZ
19.6478, 1947, Jul Average, Swaziland, SWZ
2.37908, 1947, Aug Average, Swaziland, SWZ
38.5563, 1947, Sep Average, Swaziland, SWZ
69.1177, 1947, Oct Average, Swaziland, SWZ
177.33, 1947, Nov Average, Swaziland, SWZ
179.617, 1947, Dec Average, Swaziland, SWZ
111.107, 1948, Jan Average, Swaziland, SWZ
123.932, 1948, Feb Average, Swaziland, SWZ
120.545, 1948, Mar Average, Swaziland, SWZ
28.2392, 1948, Apr Average, Swaziland, SWZ
4.94251, 1948, May Average, Swaziland, SWZ
0.26269, 1948, Jun Average, Swaziland, SWZ
2.37691, 1948, Jul Average, Swaziland, SWZ
0.93048, 1948, Aug Average, Swaziland, SWZ
51.2023, 1948, Sep Average, Swaziland, SWZ
64.6749, 1948, Oct Average, Swaziland, SWZ
105.002, 1948, Nov Average, Swaziland, SWZ
83.0368, 1948, Dec Average, Swaziland, SWZ
181.749, 1949, Jan Average, Swaziland, SWZ
121.15, 1949, Feb Average, Swaziland, SWZ
102.196, 1949, Mar Average, Swaziland, SWZ
64.9939, 1949, Apr Average, Swaziland, SWZ
52.9022, 1949, May Average, Swaziland, SWZ
29.7836, 1949, Jun Average, Swaziland, SWZ
5.51492, 1949, Jul Average, Swaziland, SWZ
2.74225, 1949, Aug Average, Swaziland, SWZ
64.9567, 1949, Sep Average, Swaziland, SWZ
52.9708, 1949, Oct Average, Swaziland, SWZ
133.4, 1949, Nov Average, Swaziland, SWZ
184.685, 1949, Dec Average, Swaziland, SWZ
109.447, 1950, Jan Average, Swaziland, SWZ
110.828, 1950, Feb Average, Swaziland, SWZ
91.3269, 1950, Mar Average, Swaziland, SWZ
44.0048, 1950, Apr Average, Swaziland, SWZ
21.5285, 1950, May Average, Swaziland, SWZ
5.35108, 1950, Jun Average, Swaziland, SWZ
12.3684, 1950, Jul Average, Swaziland, SWZ
24.6679, 1950, Aug Average, Swaziland, SWZ
3.58791, 1950, Sep Average, Swaziland, SWZ
42.298, 1950, Oct Average, Swaziland, SWZ
66.4617, 1950, Nov Average, Swaziland, SWZ
208.283, 1950, Dec Average, Swaziland, SWZ
80.4662, 1951, Jan Average, Swaziland, SWZ
37.1627, 1951, Feb Average, Swaziland, SWZ
99.9257, 1951, Mar Average, Swaziland, SWZ
99.4558, 1951, Apr Average, Swaziland, SWZ
31.8555, 1951, May Average, Swaziland, SWZ
8.83444, 1951, Jun Average, Swaziland, SWZ
19.1036, 1951, Jul Average, Swaziland, SWZ
70.5526, 1951, Aug Average, Swaziland, SWZ
27.6553, 1951, Sep Average, Swaziland, SWZ
114.766, 1951, Oct Average, Swaziland, SWZ
38.0145, 1951, Nov Average, Swaziland, SWZ
113.858, 1951, Dec Average, Swaziland, SWZ
115.7, 1952, Jan Average, Swaziland, SWZ
73.996, 1952, Feb Average, Swaziland, SWZ
52.3401, 1952, Mar Average, Swaziland, SWZ
39.1686, 1952, Apr Average, Swaziland, SWZ
25.0631, 1952, May Average, Swaziland, SWZ
27.8936, 1952, Jun Average, Swaziland, SWZ
47.7962, 1952, Jul Average, Swaziland, SWZ
2.38918, 1952, Aug Average, Swaziland, SWZ
4.01139, 1952, Sep Average, Swaziland, SWZ
43.5197, 1952, Oct Average, Swaziland, SWZ
142.693, 1952, Nov Average, Swaziland, SWZ
150.851, 1952, Dec Average, Swaziland, SWZ
105.454, 1953, Jan Average, Swaziland, SWZ
136.012, 1953, Feb Average, Swaziland, SWZ
88.93, 1953, Mar Average, Swaziland, SWZ
38.0752, 1953, Apr Average, Swaziland, SWZ
8.95228, 1953, May Average, Swaziland, SWZ
3.7577, 1953, Jun Average, Swaziland, SWZ
5.93859, 1953, Jul Average, Swaziland, SWZ
10.1342, 1953, Aug Average, Swaziland, SWZ
43.3837, 1953, Sep Average, Swaziland, SWZ
49.8958, 1953, Oct Average, Swaziland, SWZ
170.169, 1953, Nov Average, Swaziland, SWZ
58.1116, 1953, Dec Average, Swaziland, SWZ
88.1868, 1954, Jan Average, Swaziland, SWZ
159.38, 1954, Feb Average, Swaziland, SWZ
63.0018, 1954, Mar Average, Swaziland, SWZ
54.4343, 1954, Apr Average, Swaziland, SWZ
49.2652, 1954, May Average, Swaziland, SWZ
4.29228, 1954, Jun Average, Swaziland, SWZ
1.92562, 1954, Jul Average, Swaziland, SWZ
20.8454, 1954, Aug Average, Swaziland, SWZ
98.5581, 1954, Sep Average, Swaziland, SWZ
111.894, 1954, Oct Average, Swaziland, SWZ
158.257, 1954, Nov Average, Swaziland, SWZ
74.4555, 1954, Dec Average, Swaziland, SWZ
242.514, 1955, Jan Average, Swaziland, SWZ
147.241, 1955, Feb Average, Swaziland, SWZ
120.547, 1955, Mar Average, Swaziland, SWZ
63.5278, 1955, Apr Average, Swaziland, SWZ
47.6845, 1955, May Average, Swaziland, SWZ
10.1878, 1955, Jun Average, Swaziland, SWZ
0.9975, 1955, Jul Average, Swaziland, SWZ
1.30438, 1955, Aug Average, Swaziland, SWZ
7.06601, 1955, Sep Average, Swaziland, SWZ
141.15, 1955, Oct Average, Swaziland, SWZ
169.038, 1955, Nov Average, Swaziland, SWZ
147.418, 1955, Dec Average, Swaziland, SWZ
50.9406, 1956, Jan Average, Swaziland, SWZ
225.662, 1956, Feb Average, Swaziland, SWZ
100.861, 1956, Mar Average, Swaziland, SWZ
6.81014, 1956, Apr Average, Swaziland, SWZ
48.1165, 1956, May Average, Swaziland, SWZ
14.1418, 1956, Jun Average, Swaziland, SWZ
20.1577, 1956, Jul Average, Swaziland, SWZ
4.97428, 1956, Aug Average, Swaziland, SWZ
74.6044, 1956, Sep Average, Swaziland, SWZ
75.4911, 1956, Oct Average, Swaziland, SWZ
81.4066, 1956, Nov Average, Swaziland, SWZ
140.272, 1956, Dec Average, Swaziland, SWZ
87.6312, 1957, Jan Average, Swaziland, SWZ
125.451, 1957, Feb Average, Swaziland, SWZ
88.9704, 1957, Mar Average, Swaziland, SWZ
117.605, 1957, Apr Average, Swaziland, SWZ
6.37713, 1957, May Average, Swaziland, SWZ
20.5364, 1957, Jun Average, Swaziland, SWZ
69.6825, 1957, Jul Average, Swaziland, SWZ
32.7326, 1957, Aug Average, Swaziland, SWZ
136.029, 1957, Sep Average, Swaziland, SWZ
96.5738, 1957, Oct Average, Swaziland, SWZ
52.6064, 1957, Nov Average, Swaziland, SWZ
80.7664, 1957, Dec Average, Swaziland, SWZ
291.678, 1958, Jan Average, Swaziland, SWZ
99.9945, 1958, Feb Average, Swaziland, SWZ
