Rainfall - (MM), Year, Statistics, Country, ISO3
263.11, 1917, May Average, Jamaica, JAM
190.478, 1917, Jun Average, Jamaica, JAM
189.64, 1917, Jul Average, Jamaica, JAM
150.738, 1917, Aug Average, Jamaica, JAM
589.362, 1917, Sep Average, Jamaica, JAM
123.316, 1917, Oct Average, Jamaica, JAM
143.445, 1917, Nov Average, Jamaica, JAM
64.346, 1917, Dec Average, Jamaica, JAM
12.1258, 1918, Jan Average, Jamaica, JAM
122.587, 1918, Feb Average, Jamaica, JAM
81.9118, 1918, Mar Average, Jamaica, JAM
389.1, 1918, Apr Average, Jamaica, JAM
418.057, 1918, May Average, Jamaica, JAM
94.375, 1918, Jun Average, Jamaica, JAM
104.453, 1918, Jul Average, Jamaica, JAM
242.846, 1918, Aug Average, Jamaica, JAM
133.945, 1918, Sep Average, Jamaica, JAM
271.457, 1918, Oct Average, Jamaica, JAM
30.59, 1918, Nov Average, Jamaica, JAM
86.7926, 1918, Dec Average, Jamaica, JAM
154.452, 1919, Jan Average, Jamaica, JAM
117.158, 1919, Feb Average, Jamaica, JAM
233.544, 1919, Mar Average, Jamaica, JAM
214.984, 1919, Apr Average, Jamaica, JAM
803.742, 1919, May Average, Jamaica, JAM
176.22, 1919, Jun Average, Jamaica, JAM
130.834, 1919, Jul Average, Jamaica, JAM
49.2192, 1919, Aug Average, Jamaica, JAM
234.169, 1919, Sep Average, Jamaica, JAM
349.602, 1919, Oct Average, Jamaica, JAM
106.448, 1919, Nov Average, Jamaica, JAM
328.735, 1919, Dec Average, Jamaica, JAM
15.4546, 1920, Jan Average, Jamaica, JAM
36.1162, 1920, Feb Average, Jamaica, JAM
64.6057, 1920, Mar Average, Jamaica, JAM
8.77158, 1920, Apr Average, Jamaica, JAM
328.684, 1920, May Average, Jamaica, JAM
28.036, 1920, Jun Average, Jamaica, JAM
24.8198, 1920, Jul Average, Jamaica, JAM
166.344, 1920, Aug Average, Jamaica, JAM
143.884, 1920, Sep Average, Jamaica, JAM
256.556, 1920, Oct Average, Jamaica, JAM
44.284, 1920, Nov Average, Jamaica, JAM
16.9839, 1920, Dec Average, Jamaica, JAM
93.3894, 1921, Jan Average, Jamaica, JAM
146.946, 1921, Feb Average, Jamaica, JAM
72.2653, 1921, Mar Average, Jamaica, JAM
117.21, 1921, Apr Average, Jamaica, JAM
407.517, 1921, May Average, Jamaica, JAM
85.5749, 1921, Jun Average, Jamaica, JAM
96.3126, 1921, Jul Average, Jamaica, JAM
121.563, 1921, Aug Average, Jamaica, JAM
447.714, 1921, Sep Average, Jamaica, JAM
341.436, 1921, Oct Average, Jamaica, JAM
52.8482, 1921, Nov Average, Jamaica, JAM
131.539, 1921, Dec Average, Jamaica, JAM
134.451, 1922, Jan Average, Jamaica, JAM
172.042, 1922, Feb Average, Jamaica, JAM
105.104, 1922, Mar Average, Jamaica, JAM
62.6288, 1922, Apr Average, Jamaica, JAM
70.1653, 1922, May Average, Jamaica, JAM
149.71, 1922, Jun Average, Jamaica, JAM
43.3112, 1922, Jul Average, Jamaica, JAM
116.604, 1922, Aug Average, Jamaica, JAM
121.296, 1922, Sep Average, Jamaica, JAM
368.356, 1922, Oct Average, Jamaica, JAM
40.4198, 1922, Nov Average, Jamaica, JAM
29.6165, 1922, Dec Average, Jamaica, JAM
98.417, 1923, Jan Average, Jamaica, JAM
207.56, 1923, Feb Average, Jamaica, JAM
29.1842, 1923, Mar Average, Jamaica, JAM
218.315, 1923, Apr Average, Jamaica, JAM
390.062, 1923, May Average, Jamaica, JAM
53.5659, 1923, Jun Average, Jamaica, JAM
34.5853, 1923, Jul Average, Jamaica, JAM
131.155, 1923, Aug Average, Jamaica, JAM
42.9142, 1923, Sep Average, Jamaica, JAM
538.992, 1923, Oct Average, Jamaica, JAM
43.3334, 1923, Nov Average, Jamaica, JAM
104.493, 1923, Dec Average, Jamaica, JAM
32.5127, 1924, Jan Average, Jamaica, JAM
102.883, 1924, Feb Average, Jamaica, JAM
31.2449, 1924, Mar Average, Jamaica, JAM
37.2335, 1924, Apr Average, Jamaica, JAM
45.9205, 1924, May Average, Jamaica, JAM
141.615, 1924, Jun Average, Jamaica, JAM
135.61, 1924, Jul Average, Jamaica, JAM
140.113, 1924, Aug Average, Jamaica, JAM
535.057, 1924, Sep Average, Jamaica, JAM
453.539, 1924, Oct Average, Jamaica, JAM
790.656, 1924, Nov Average, Jamaica, JAM
84.8219, 1924, Dec Average, Jamaica, JAM
47.9315, 1925, Jan Average, Jamaica, JAM
32.9353, 1925, Feb Average, Jamaica, JAM
37.8417, 1925, Mar Average, Jamaica, JAM
245.911, 1925, Apr Average, Jamaica, JAM
208.219, 1925, May Average, Jamaica, JAM
55.0614, 1925, Jun Average, Jamaica, JAM
92.9866, 1925, Jul Average, Jamaica, JAM
21.6092, 1925, Aug Average, Jamaica, JAM
258.835, 1925, Sep Average, Jamaica, JAM
91.6838, 1925, Oct Average, Jamaica, JAM
372.508, 1925, Nov Average, Jamaica, JAM
103.869, 1925, Dec Average, Jamaica, JAM
51.2613, 1926, Jan Average, Jamaica, JAM
156.982, 1926, Feb Average, Jamaica, JAM
107.846, 1926, Mar Average, Jamaica, JAM
18.3832, 1926, Apr Average, Jamaica, JAM
105.486, 1926, May Average, Jamaica, JAM
42.2389, 1926, Jun Average, Jamaica, JAM
177.202, 1926, Jul Average, Jamaica, JAM
238.928, 1926, Aug Average, Jamaica, JAM
341.072, 1926, Sep Average, Jamaica, JAM
194.513, 1926, Oct Average, Jamaica, JAM
112.151, 1926, Nov Average, Jamaica, JAM
128.472, 1926, Dec Average, Jamaica, JAM
125.215, 1927, Jan Average, Jamaica, JAM
98.7735, 1927, Feb Average, Jamaica, JAM
6.17199, 1927, Mar Average, Jamaica, JAM
69.381, 1927, Apr Average, Jamaica, JAM
115.502, 1927, May Average, Jamaica, JAM
42.7725, 1927, Jun Average, Jamaica, JAM
348.648, 1927, Jul Average, Jamaica, JAM
156.632, 1927, Aug Average, Jamaica, JAM
86.6972, 1927, Sep Average, Jamaica, JAM
668.751, 1927, Oct Average, Jamaica, JAM
196.9, 1927, Nov Average, Jamaica, JAM
10.7185, 1927, Dec Average, Jamaica, JAM
31.9782, 1928, Jan Average, Jamaica, JAM
22.0342, 1928, Feb Average, Jamaica, JAM
13.0988, 1928, Mar Average, Jamaica, JAM
42.4853, 1928, Apr Average, Jamaica, JAM
209.943, 1928, May Average, Jamaica, JAM
96.9263, 1928, Jun Average, Jamaica, JAM
46.0515, 1928, Jul Average, Jamaica, JAM
614.791, 1928, Aug Average, Jamaica, JAM
206.34, 1928, Sep Average, Jamaica, JAM
217.753, 1928, Oct Average, Jamaica, JAM
197.139, 1928, Nov Average, Jamaica, JAM
46.8766, 1928, Dec Average, Jamaica, JAM
53.6156, 1929, Jan Average, Jamaica, JAM
50.1386, 1929, Feb Average, Jamaica, JAM
36.1839, 1929, Mar Average, Jamaica, JAM
21.8317, 1929, Apr Average, Jamaica, JAM
50.8958, 1929, May Average, Jamaica, JAM
35.4491, 1929, Jun Average, Jamaica, JAM
81.1315, 1929, Jul Average, Jamaica, JAM
180.78, 1929, Aug Average, Jamaica, JAM
257.786, 1929, Sep Average, Jamaica, JAM
195.859, 1929, Oct Average, Jamaica, JAM
113.118, 1929, Nov Average, Jamaica, JAM
141.454, 1929, Dec Average, Jamaica, JAM
195.767, 1930, Jan Average, Jamaica, JAM
117.25, 1930, Feb Average, Jamaica, JAM
22.5363, 1930, Mar Average, Jamaica, JAM
157.587, 1930, Apr Average, Jamaica, JAM
77.0381, 1930, May Average, Jamaica, JAM
91.1056, 1930, Jun Average, Jamaica, JAM
53.258, 1930, Jul Average, Jamaica, JAM
118.881, 1930, Aug Average, Jamaica, JAM
73.2372, 1930, Sep Average, Jamaica, JAM
212.358, 1930, Oct Average, Jamaica, JAM
375.565, 1930, Nov Average, Jamaica, JAM
40.5311, 1930, Dec Average, Jamaica, JAM
89.2811, 1901, Jan Average, Japan, JPN
51.6206, 1901, Feb Average, Japan, JPN
79.6897, 1901, Mar Average, Japan, JPN
118.927, 1901, Apr Average, Japan, JPN
91.6658, 1901, May Average, Japan, JPN
246.893, 1901, Jun Average, Japan, JPN
284.989, 1901, Jul Average, Japan, JPN
133.708, 1901, Aug Average, Japan, JPN
155.23, 1901, Sep Average, Japan, JPN
198.634, 1901, Oct Average, Japan, JPN
78.3574, 1901, Nov Average, Japan, JPN
118.524, 1901, Dec Average, Japan, JPN
52.7525, 1902, Jan Average, Japan, JPN
38.8533, 1902, Feb Average, Japan, JPN
95.6569, 1902, Mar Average, Japan, JPN
141.206, 1902, Apr Average, Japan, JPN
222.09, 1902, May Average, Japan, JPN
170.125, 1902, Jun Average, Japan, JPN
230.776, 1902, Jul Average, Japan, JPN
257.636, 1902, Aug Average, Japan, JPN
196.022, 1902, Sep Average, Japan, JPN
113.95, 1902, Oct Average, Japan, JPN
100.658, 1902, Nov Average, Japan, JPN
132.713, 1902, Dec Average, Japan, JPN
110.314, 1903, Jan Average, Japan, JPN
75.4856, 1903, Feb Average, Japan, JPN
146.226, 1903, Mar Average, Japan, JPN
136.647, 1903, Apr Average, Japan, JPN
210.585, 1903, May Average, Japan, JPN
135.186, 1903, Jun Average, Japan, JPN
383.277, 1903, Jul Average, Japan, JPN
83.7194, 1903, Aug Average, Japan, JPN
190.295, 1903, Sep Average, Japan, JPN
156.634, 1903, Oct Average, Japan, JPN
123.288, 1903, Nov Average, Japan, JPN
85.4595, 1903, Dec Average, Japan, JPN
48.7165, 1904, Jan Average, Japan, JPN
55.7577, 1904, Feb Average, Japan, JPN
113.802, 1904, Mar Average, Japan, JPN
145.035, 1904, Apr Average, Japan, JPN
138.29, 1904, May Average, Japan, JPN
239.43, 1904, Jun Average, Japan, JPN
247.059, 1904, Jul Average, Japan, JPN
91.5791, 1904, Aug Average, Japan, JPN
190.909, 1904, Sep Average, Japan, JPN
148.932, 1904, Oct Average, Japan, JPN
75.7078, 1904, Nov Average, Japan, JPN
87.2165, 1904, Dec Average, Japan, JPN
69.0606, 1905, Jan Average, Japan, JPN
61.3928, 1905, Feb Average, Japan, JPN
104.722, 1905, Mar Average, Japan, JPN
138.014, 1905, Apr Average, Japan, JPN
134.068, 1905, May Average, Japan, JPN
351.106, 1905, Jun Average, Japan, JPN
231.49, 1905, Jul Average, Japan, JPN
391.225, 1905, Aug Average, Japan, JPN
135.05, 1905, Sep Average, Japan, JPN
125.346, 1905, Oct Average, Japan, JPN
64.2216, 1905, Nov Average, Japan, JPN
112.306, 1905, Dec Average, Japan, JPN
88.4092, 1906, Jan Average, Japan, JPN
121.73, 1906, Feb Average, Japan, JPN
87.2703, 1906, Mar Average, Japan, JPN
71.3034, 1906, Apr Average, Japan, JPN
136.11, 1906, May Average, Japan, JPN
207.819, 1906, Jun Average, Japan, JPN
208.899, 1906, Jul Average, Japan, JPN
122.05, 1906, Aug Average, Japan, JPN
225.627, 1906, Sep Average, Japan, JPN
176.577, 1906, Oct Average, Japan, JPN
74.6926, 1906, Nov Average, Japan, JPN
82.1513, 1906, Dec Average, Japan, JPN
76.8756, 1907, Jan Average, Japan, JPN
55.381, 1907, Feb Average, Japan, JPN
89.1681, 1907, Mar Average, Japan, JPN
123.183, 1907, Apr Average, Japan, JPN
155.709, 1907, May Average, Japan, JPN
193.252, 1907, Jun Average, Japan, JPN
214.735, 1907, Jul Average, Japan, JPN
214.053, 1907, Aug Average, Japan, JPN
244.024, 1907, Sep Average, Japan, JPN
134.591, 1907, Oct Average, Japan, JPN
97.7893, 1907, Nov Average, Japan, JPN
63.1679, 1907, Dec Average, Japan, JPN
63.0414, 1908, Jan Average, Japan, JPN
41.528, 1908, Feb Average, Japan, JPN
110.788, 1908, Mar Average, Japan, JPN
168.333, 1908, Apr Average, Japan, JPN
123.918, 1908, May Average, Japan, JPN
223.189, 1908, Jun Average, Japan, JPN
203.333, 1908, Jul Average, Japan, JPN
234.059, 1908, Aug Average, Japan, JPN
148.764, 1908, Sep Average, Japan, JPN
117.723, 1908, Oct Average, Japan, JPN
67.2325, 1908, Nov Average, Japan, JPN
92.7326, 1908, Dec Average, Japan, JPN
101.729, 1909, Jan Average, Japan, JPN
61.9694, 1909, Feb Average, Japan, JPN
127.637, 1909, Mar Average, Japan, JPN
121.302, 1909, Apr Average, Japan, JPN
153.094, 1909, May Average, Japan, JPN
244.78, 1909, Jun Average, Japan, JPN
140.677, 1909, Jul Average, Japan, JPN
134.313, 1909, Aug Average, Japan, JPN
327.996, 1909, Sep Average, Japan, JPN
103.692, 1909, Oct Average, Japan, JPN
101.623, 1909, Nov Average, Japan, JPN
51.7888, 1909, Dec Average, Japan, JPN
118.643, 1910, Jan Average, Japan, JPN
63.5208, 1910, Feb Average, Japan, JPN
95.2701, 1910, Mar Average, Japan, JPN
86.4431, 1910, Apr Average, Japan, JPN
113.122, 1910, May Average, Japan, JPN
239.789, 1910, Jun Average, Japan, JPN
168.232, 1910, Jul Average, Japan, JPN
252.398, 1910, Aug Average, Japan, JPN
282.095, 1910, Sep Average, Japan, JPN
121.952, 1910, Oct Average, Japan, JPN
97.2421, 1910, Nov Average, Japan, JPN
56.3415, 1910, Dec Average, Japan, JPN
96.6399, 1911, Jan Average, Japan, JPN
47.2137, 1911, Feb Average, Japan, JPN
119.741, 1911, Mar Average, Japan, JPN
149.471, 1911, Apr Average, Japan, JPN
93.9062, 1911, May Average, Japan, JPN
294.998, 1911, Jun Average, Japan, JPN
288.51, 1911, Jul Average, Japan, JPN
276.807, 1911, Aug Average, Japan, JPN
230.237, 1911, Sep Average, Japan, JPN
160.728, 1911, Oct Average, Japan, JPN
114.86, 1911, Nov Average, Japan, JPN
74.325, 1911, Dec Average, Japan, JPN
72.598, 1912, Jan Average, Japan, JPN
131.176, 1912, Feb Average, Japan, JPN
126.878, 1912, Mar Average, Japan, JPN
128.603, 1912, Apr Average, Japan, JPN
103.577, 1912, May Average, Japan, JPN
169.375, 1912, Jun Average, Japan, JPN
269.954, 1912, Jul Average, Japan, JPN
103.671, 1912, Aug Average, Japan, JPN
256.39, 1912, Sep Average, Japan, JPN
103.973, 1912, Oct Average, Japan, JPN
72.3504, 1912, Nov Average, Japan, JPN
111.521, 1912, Dec Average, Japan, JPN
77.9953, 1913, Jan Average, Japan, JPN
57.1402, 1913, Feb Average, Japan, JPN
50.8676, 1913, Mar Average, Japan, JPN
128.9, 1913, Apr Average, Japan, JPN
159.785, 1913, May Average, Japan, JPN
189.529, 1913, Jun Average, Japan, JPN
119.924, 1913, Jul Average, Japan, JPN
203.104, 1913, Aug Average, Japan, JPN
133.063, 1913, Sep Average, Japan, JPN
153.38, 1913, Oct Average, Japan, JPN
104.164, 1913, Nov Average, Japan, JPN
104.422, 1913, Dec Average, Japan, JPN
67.9805, 1914, Jan Average, Japan, JPN
67.2251, 1914, Feb Average, Japan, JPN
149.252, 1914, Mar Average, Japan, JPN
111.088, 1914, Apr Average, Japan, JPN
172.083, 1914, May Average, Japan, JPN
218.987, 1914, Jun Average, Japan, JPN
164.092, 1914, Jul Average, Japan, JPN
215.732, 1914, Aug Average, Japan, JPN
162.903, 1914, Sep Average, Japan, JPN
138.271, 1914, Oct Average, Japan, JPN
103.644, 1914, Nov Average, Japan, JPN
78.5589, 1914, Dec Average, Japan, JPN
107.178, 1915, Jan Average, Japan, JPN
139.788, 1915, Feb Average, Japan, JPN
101.665, 1915, Mar Average, Japan, JPN
179.662, 1915, Apr Average, Japan, JPN
135.16, 1915, May Average, Japan, JPN
251.742, 1915, Jun Average, Japan, JPN
93.0852, 1915, Jul Average, Japan, JPN
208.234, 1915, Aug Average, Japan, JPN
165.722, 1915, Sep Average, Japan, JPN
225.058, 1915, Oct Average, Japan, JPN
81.3671, 1915, Nov Average, Japan, JPN
61.0361, 1915, Dec Average, Japan, JPN
58.1072, 1916, Jan Average, Japan, JPN
116.158, 1916, Feb Average, Japan, JPN
65.6554, 1916, Mar Average, Japan, JPN
131.49, 1916, Apr Average, Japan, JPN
120.592, 1916, May Average, Japan, JPN
230.859, 1916, Jun Average, Japan, JPN
214.945, 1916, Jul Average, Japan, JPN
144.052, 1916, Aug Average, Japan, JPN
257.067, 1916, Sep Average, Japan, JPN
193.168, 1916, Oct Average, Japan, JPN
133.309, 1916, Nov Average, Japan, JPN
86.4135, 1916, Dec Average, Japan, JPN
80.0408, 1917, Jan Average, Japan, JPN
51.7199, 1917, Feb Average, Japan, JPN
132.476, 1917, Mar Average, Japan, JPN
93.8308, 1917, Apr Average, Japan, JPN
68.035, 1917, May Average, Japan, JPN
215.509, 1917, Jun Average, Japan, JPN
118.036, 1917, Jul Average, Japan, JPN
155.289, 1917, Aug Average, Japan, JPN
291.755, 1917, Sep Average, Japan, JPN
242.774, 1917, Oct Average, Japan, JPN
92.2124, 1917, Nov Average, Japan, JPN
59.6025, 1917, Dec Average, Japan, JPN
49.264, 1918, Jan Average, Japan, JPN
52.6032, 1918, Feb Average, Japan, JPN
118.128, 1918, Mar Average, Japan, JPN
123.792, 1918, Apr Average, Japan, JPN
130.719, 1918, May Average, Japan, JPN
169.021, 1918, Jun Average, Japan, JPN
223.958, 1918, Jul Average, Japan, JPN
201.281, 1918, Aug Average, Japan, JPN
222.978, 1918, Sep Average, Japan, JPN
158.339, 1918, Oct Average, Japan, JPN
127.462, 1918, Nov Average, Japan, JPN
91.6603, 1918, Dec Average, Japan, JPN
103.693, 1919, Jan Average, Japan, JPN
82.6324, 1919, Feb Average, Japan, JPN
105.139, 1919, Mar Average, Japan, JPN
90.5225, 1919, Apr Average, Japan, JPN
95.1598, 1919, May Average, Japan, JPN
189.437, 1919, Jun Average, Japan, JPN
222.696, 1919, Jul Average, Japan, JPN
203.05, 1919, Aug Average, Japan, JPN
208.599, 1919, Sep Average, Japan, JPN
138.271, 1919, Oct Average, Japan, JPN
102.002, 1919, Nov Average, Japan, JPN
106.168, 1919, Dec Average, Japan, JPN
104.365, 1920, Jan Average, Japan, JPN
96.9565, 1920, Feb Average, Japan, JPN
110.647, 1920, Mar Average, Japan, JPN
106.705, 1920, Apr Average, Japan, JPN
149.421, 1920, May Average, Japan, JPN
216.013, 1920, Jun Average, Japan, JPN
166.525, 1920, Jul Average, Japan, JPN
260.425, 1920, Aug Average, Japan, JPN
201.684, 1920, Sep Average, Japan, JPN
119.978, 1920, Oct Average, Japan, JPN
102.36, 1920, Nov Average, Japan, JPN
130.258, 1920, Dec Average, Japan, JPN
91.1092, 1921, Jan Average, Japan, JPN
64.4868, 1921, Feb Average, Japan, JPN
114.253, 1921, Mar Average, Japan, JPN
145.545, 1921, Apr Average, Japan, JPN
146.325, 1921, May Average, Japan, JPN
289.953, 1921, Jun Average, Japan, JPN
238.46, 1921, Jul Average, Japan, JPN
149.037, 1921, Aug Average, Japan, JPN
268.649, 1921, Sep Average, Japan, JPN
104.415, 1921, Oct Average, Japan, JPN
84.954, 1921, Nov Average, Japan, JPN
75.2145, 1921, Dec Average, Japan, JPN
76.8957, 1922, Jan Average, Japan, JPN
142.987, 1922, Feb Average, Japan, JPN
101.335, 1922, Mar Average, Japan, JPN
111.889, 1922, Apr Average, Japan, JPN
92.8635, 1922, May Average, Japan, JPN
139.827, 1922, Jun Average, Japan, JPN
278.607, 1922, Jul Average, Japan, JPN
159.882, 1922, Aug Average, Japan, JPN
158.705, 1922, Sep Average, Japan, JPN
156.877, 1922, Oct Average, Japan, JPN
141.952, 1922, Nov Average, Japan, JPN
63.1689, 1922, Dec Average, Japan, JPN
82.5544, 1923, Jan Average, Japan, JPN
83.5902, 1923, Feb Average, Japan, JPN
98.0119, 1923, Mar Average, Japan, JPN
131.03, 1923, Apr Average, Japan, JPN
207.104, 1923, May Average, Japan, JPN
313.343, 1923, Jun Average, Japan, JPN
313.39, 1923, Jul Average, Japan, JPN
80.8354, 1923, Aug Average, Japan, JPN
267.159, 1923, Sep Average, Japan, JPN
191.468, 1923, Oct Average, Japan, JPN
137.918, 1923, Nov Average, Japan, JPN
67.7923, 1923, Dec Average, Japan, JPN
48.3398, 1924, Jan Average, Japan, JPN
71.9702, 1924, Feb Average, Japan, JPN
52.8711, 1924, Mar Average, Japan, JPN
113.453, 1924, Apr Average, Japan, JPN
149.211, 1924, May Average, Japan, JPN
128.848, 1924, Jun Average, Japan, JPN
107.008, 1924, Jul Average, Japan, JPN
167.716, 1924, Aug Average, Japan, JPN
208.771, 1924, Sep Average, Japan, JPN
164.479, 1924, Oct Average, Japan, JPN
99.3475, 1924, Nov Average, Japan, JPN
57.9431, 1924, Dec Average, Japan, JPN
46.1331, 1925, Jan Average, Japan, JPN
66.5617, 1925, Feb Average, Japan, JPN
70.1373, 1925, Mar Average, Japan, JPN
86.6969, 1925, Apr Average, Japan, JPN
133.665, 1925, May Average, Japan, JPN
147.243, 1925, Jun Average, Japan, JPN
159.683, 1925, Jul Average, Japan, JPN
198.896, 1925, Aug Average, Japan, JPN
300.701, 1925, Sep Average, Japan, JPN
104.473, 1925, Oct Average, Japan, JPN
120.536, 1925, Nov Average, Japan, JPN
125.84, 1925, Dec Average, Japan, JPN
65.2676, 1926, Jan Average, Japan, JPN
74.0696, 1926, Feb Average, Japan, JPN
77.7105, 1926, Mar Average, Japan, JPN
88.7986, 1926, Apr Average, Japan, JPN
151.992, 1926, May Average, Japan, JPN
111.447, 1926, Jun Average, Japan, JPN
200.47, 1926, Jul Average, Japan, JPN
137.643, 1926, Aug Average, Japan, JPN
226.803, 1926, Sep Average, Japan, JPN
137.267, 1926, Oct Average, Japan, JPN
68.3469, 1926, Nov Average, Japan, JPN
109.636, 1926, Dec Average, Japan, JPN
58.6626, 1927, Jan Average, Japan, JPN
61.0266, 1927, Feb Average, Japan, JPN
139.748, 1927, Mar Average, Japan, JPN
108.545, 1927, Apr Average, Japan, JPN
123.363, 1927, May Average, Japan, JPN
106.939, 1927, Jun Average, Japan, JPN
216.221, 1927, Jul Average, Japan, JPN
231.881, 1927, Aug Average, Japan, JPN
227.164, 1927, Sep Average, Japan, JPN
95.3254, 1927, Oct Average, Japan, JPN
86.3796, 1927, Nov Average, Japan, JPN
73.801, 1927, Dec Average, Japan, JPN
113.576, 1928, Jan Average, Japan, JPN
85.791, 1928, Feb Average, Japan, JPN
86.0902, 1928, Mar Average, Japan, JPN
106.606, 1928, Apr Average, Japan, JPN
100.946, 1928, May Average, Japan, JPN
291.426, 1928, Jun Average, Japan, JPN
190.098, 1928, Jul Average, Japan, JPN
152.241, 1928, Aug Average, Japan, JPN
160.734, 1928, Sep Average, Japan, JPN
132.195, 1928, Oct Average, Japan, JPN
108.223, 1928, Nov Average, Japan, JPN
74.8076, 1928, Dec Average, Japan, JPN
44.0983, 1929, Jan Average, Japan, JPN
50.3264, 1929, Feb Average, Japan, JPN
66.447, 1929, Mar Average, Japan, JPN
109.273, 1929, Apr Average, Japan, JPN
138.186, 1929, May Average, Japan, JPN
117.027, 1929, Jun Average, Japan, JPN
154.063, 1929, Jul Average, Japan, JPN
166.776, 1929, Aug Average, Japan, JPN
269.593, 1929, Sep Average, Japan, JPN
157.119, 1929, Oct Average, Japan, JPN
134.034, 1929, Nov Average, Japan, JPN
106.338, 1929, Dec Average, Japan, JPN
55.3982, 1930, Jan Average, Japan, JPN
79.1664, 1930, Feb Average, Japan, JPN
113.314, 1930, Mar Average, Japan, JPN
134.476, 1930, Apr Average, Japan, JPN
103.214, 1930, May Average, Japan, JPN
179.936, 1930, Jun Average, Japan, JPN
170.083, 1930, Jul Average, Japan, JPN
181.984, 1930, Aug Average, Japan, JPN
135.017, 1930, Sep Average, Japan, JPN
140.717, 1930, Oct Average, Japan, JPN
127.867, 1930, Nov Average, Japan, JPN
62.7869, 1930, Dec Average, Japan, JPN
31.8431, 1901, Jan Average, Jordan, JOR
0.7177, 1901, Feb Average, Jordan, JOR
5.44981, 1901, Mar Average, Jordan, JOR
2.90842, 1901, Apr Average, Jordan, JOR
21.5621, 1901, May Average, Jordan, JOR
0.44517, 1901, Jun Average, Jordan, JOR
0.55583, 1901, Jul Average, Jordan, JOR
0.5342, 1901, Aug Average, Jordan, JOR
0.0014, 1901, Sep Average, Jordan, JOR
1.33142, 1901, Oct Average, Jordan, JOR
8.33014, 1901, Nov Average, Jordan, JOR
22.6812, 1901, Dec Average, Jordan, JOR
37.299, 1902, Jan Average, Jordan, JOR
8.97631, 1902, Feb Average, Jordan, JOR
11.4055, 1902, Mar Average, Jordan, JOR
13.0514, 1902, Apr Average, Jordan, JOR
0.97592, 1902, May Average, Jordan, JOR
0.44485, 1902, Jun Average, Jordan, JOR
0.56126, 1902, Jul Average, Jordan, JOR
0.5342, 1902, Aug Average, Jordan, JOR
0.00013, 1902, Sep Average, Jordan, JOR
3.57337, 1902, Oct Average, Jordan, JOR
26.8369, 1902, Nov Average, Jordan, JOR
24.665, 1902, Dec Average, Jordan, JOR
25.7837, 1903, Jan Average, Jordan, JOR
19.4452, 1903, Feb Average, Jordan, JOR
19.4099, 1903, Mar Average, Jordan, JOR
2.07496, 1903, Apr Average, Jordan, JOR
0.08519, 1903, May Average, Jordan, JOR
0.16837, 1903, Jun Average, Jordan, JOR
0.54886, 1903, Jul Average, Jordan, JOR
0.5342, 1903, Aug Average, Jordan, JOR
0, 1903, Sep Average, Jordan, JOR
0.68843, 1903, Oct Average, Jordan, JOR
8.08164, 1903, Nov Average, Jordan, JOR
13.6396, 1903, Dec Average, Jordan, JOR
34.0052, 1904, Jan Average, Jordan, JOR
13.5842, 1904, Feb Average, Jordan, JOR
23.2303, 1904, Mar Average, Jordan, JOR
11.2818, 1904, Apr Average, Jordan, JOR
2.74, 1904, May Average, Jordan, JOR
0.17084, 1904, Jun Average, Jordan, JOR
0.55711, 1904, Jul Average, Jordan, JOR
0.5342, 1904, Aug Average, Jordan, JOR
0.00111, 1904, Sep Average, Jordan, JOR
5.04778, 1904, Oct Average, Jordan, JOR
18.9356, 1904, Nov Average, Jordan, JOR
52.7442, 1904, Dec Average, Jordan, JOR
19.2762, 1905, Jan Average, Jordan, JOR
27.7479, 1905, Feb Average, Jordan, JOR
34.8771, 1905, Mar Average, Jordan, JOR
13.4946, 1905, Apr Average, Jordan, JOR
2.81516, 1905, May Average, Jordan, JOR
0.19894, 1905, Jun Average, Jordan, JOR
0.54886, 1905, Jul Average, Jordan, JOR
0.5342, 1905, Aug Average, Jordan, JOR
0.00665, 1905, Sep Average, Jordan, JOR
4.24404, 1905, Oct Average, Jordan, JOR
2.08504, 1905, Nov Average, Jordan, JOR
48.6139, 1905, Dec Average, Jordan, JOR
25.7365, 1906, Jan Average, Jordan, JOR
27.9052, 1906, Feb Average, Jordan, JOR
15.5348, 1906, Mar Average, Jordan, JOR
31.5876, 1906, Apr Average, Jordan, JOR
21.3282, 1906, May Average, Jordan, JOR
0.6579, 1906, Jun Average, Jordan, JOR
0.54886, 1906, Jul Average, Jordan, JOR
0.5342, 1906, Aug Average, Jordan, JOR
0, 1906, Sep Average, Jordan, JOR
3.88201, 1906, Oct Average, Jordan, JOR
6.65077, 1906, Nov Average, Jordan, JOR
7.56347, 1906, Dec Average, Jordan, JOR
52.0146, 1907, Jan Average, Jordan, JOR
26.7792, 1907, Feb Average, Jordan, JOR
22.9956, 1907, Mar Average, Jordan, JOR
5.26443, 1907, Apr Average, Jordan, JOR
0.36354, 1907, May Average, Jordan, JOR
0.45904, 1907, Jun Average, Jordan, JOR
0.54886, 1907, Jul Average, Jordan, JOR
0.5342, 1907, Aug Average, Jordan, JOR
0.0122, 1907, Sep Average, Jordan, JOR
1.38606, 1907, Oct Average, Jordan, JOR
14.7403, 1907, Nov Average, Jordan, JOR
14.6732, 1907, Dec Average, Jordan, JOR
30.4735, 1908, Jan Average, Jordan, JOR
28.2831, 1908, Feb Average, Jordan, JOR
